account_manager,bl_number,job_order_date,customer_name,consignee_name,shipment_type,scope_of_work,service_type,cargo_type,carrier,vessel_code,container_count,commodity,shipment_date,terminal,shipment_location,overseas_port,gcss_updatedate,kewill_jobno,kewill_invoiceno,cro_date,service_order_id,service_order_type,container_no,container_type,vendor_name,from_location,to_location,requested_date,defect_count,defect_code,milestone_description,milestone_date,notes
NULL,1KT168591,2021-06-27,"FIVE HUNDRED SOFTWARE TECHNOLOGY","FIVE HUNDRED SOFTWARE TECHNOLOGY",EXPORT,IH,SD,DRY,MSL,,1,"FOOD STUF",2021-06-22,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00,504b81a6-e789-45b2-81c3-2e68aed34e53,TRK,MRKU5319890,DRY,SORAQIA,AMMAN,"AQABA TERMINAL",2021-06-16,0,D01,"Manifest/Bayan received date",0000-00-00,
NULL,1KT168591,2021-06-27,"FIVE HUNDRED SOFTWARE TECHNOLOGY","FIVE HUNDRED SOFTWARE TECHNOLOGY",EXPORT,IH,SD,DRY,MSL,,1,"FOOD STUF",2021-06-22,JOAHZTM,AMMAN,JEDDAH,0000-00-00,,,0000-00-00,504b81a6-e789-45b2-81c3-2e68aed34e53,TRK,MRKU5319890,DRY,SORAQIA,AMMAN,"AQABA TERMINAL",2021-06-16,0,D01,"Actual stuffing date",2021-06-16,A/S
NULL,912322574,2021-06-27,"SABEL INTERNATIONAL GROUP","SABEL INTERNATIONAL GROUP",IMPORT,IH,CY,REEF,MSL,,1,BANANA,2021-06-09,KWSAATM,"SHUAIBA ",Guayaquil,0000-00-00,VIKWI0000834,5614126353,0000-00-00,5061ce18-7199-4937-b65c-7edfdef0ac6a,TRK,MMAU1265816,REEF,SWC,SHUIABA,ARYDIA,2021-06-09,0,D01,"Post shipment document upload date",2021-06-15,P/S
NULL,210062722,2021-06-07,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,11,,2021-05-07,SAKAP,,,2021-05-01,,,2021-04-12,506f9384-eae7-429b-b097-2d339ff4a3ae,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-01,0,D01,"Customs file submission date",2021-05-01,
NULL,210062722,2021-06-07,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,11,,2021-05-07,SAKAP,,,2021-05-01,,,2021-04-12,506f9384-eae7-429b-b097-2d339ff4a3ae,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-01,0,D01,"Docs received date",2021-05-01,
NULL,210062722,2021-06-07,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,11,,2021-05-07,SAKAP,,,2021-05-01,,,2021-04-12,506f9384-eae7-429b-b097-2d339ff4a3ae,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-05-01,0,D01,"Final bayan date",2021-05-02,
NULL,912326291,2021-06-28,"SUMA FRUIT CO","SUMA FRUIT CO",IMPORT,IH+CCD,CY,REEF,MLL,,1,BANANA,2021-06-10,KWSWKTM,ARIDYA,ECUDOR,0000-00-00,VIKWI0000817,,0000-00-00,508ba04c-c681-42a2-876c-eb2af37a15ab,TRK,SUDU8192341,REEF,"SERVICE WAREHOUSE",KWSWKTM,ARIDYA,2021-06-16,0,D01,"Actual Delivery Date",2021-06-16,ADD
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MRKU3935156,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Manifest/Bayan received date",2021-05-08,M/R
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MSKU8215823,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-05-03,P/O
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,TCKU6026003,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-05-03,P/O
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,FCIU8290755,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Manifest/Bayan received date",2021-05-08,M/R
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MSKU9377623,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Actual Gate-in date",2021-05-09,A/G
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MSKU9873520,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Containers pullout from terminal (Date)",2021-05-03,P/O
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MSKU0792156,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Actual Gate-in date",2021-05-09,A/G
NULL,210437962,2021-06-09,"AL-FURSAN EST","AL-FURSAN EST",EXPORT,IH,SD,DRY,MSL,MAERSK,23,"ALUMINIUM EMPTY BEVERAGE CANS",2021-06-03,SAJED,JEDDAH,YEMEN,2021-05-25,,,2021-05-02,508bddee-0de8-459d-89b9-e0e575e0cdc1,TRK,MSKU9997408,DRY,UTC,JEDDAH,JEDDAH,2021-05-02,0,D01,"Actual stuffing date",2021-05-04,A/S
NULL,912197072,2021-06-12,"INFRASTRUCTURE REINFORCEMENT IND CO","INFRASTRUCTURE REINFORCEMENT IND CO",EXPORT,IH+CCO,SD,DRY,MSL,"SAFMARINE MULANJE /111E",4,TEXTILE,2021-05-19,SAJED,YANBU,,2021-05-03,,,2021-04-20,5214080e-75b0-4a45-a9a9-b5fff2e0625c,TRK,MRKU3615846,DRY,TRELLA,YANBU,JEDDAH,2021-04-20,0,D01,"Manifest/Bayan received date",2021-05-10,M/R
NULL,210533923,2021-06-10,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"MAERSK GENOA/119W",8,PLASTIC,2021-05-29,SAJED,JEDDAH,ITRAN,0000-00-00,,,0000-00-00,52399996-c0f8-442a-977f-46e4532f2400,TRK,MRKU3601539,DRY,UTC,SAJED,ITALY,2021-05-22,0,D01,"Manifest/Bayan received date",2021-05-22,M/R
NULL,210533923,2021-06-10,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"MAERSK GENOA/119W",8,PLASTIC,2021-05-29,SAJED,JEDDAH,ITRAN,0000-00-00,,,0000-00-00,52399996-c0f8-442a-977f-46e4532f2400,TRK,MRKU4600476,DRY,UTC,SAJED,ITALY,2021-05-22,0,D01,"Actual Gate-in date",2021-05-22,A/G
NULL,209966690,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"MAERSK GUAYAQUIL/115W",6,"PLASTIC ",2021-05-01,SAJED,JEDDAH,TGLFW,2021-04-27,,,2021-04-15,52e40772-a4da-4e98-b0d1-9a0ce17c54e7,TRK,HASU4857533,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Actual stuffing date",2021-04-17,A/S
NULL,209966690,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"MAERSK GUAYAQUIL/115W",6,"PLASTIC ",2021-05-01,SAJED,JEDDAH,TGLFW,2021-04-27,,,2021-04-15,52e40772-a4da-4e98-b0d1-9a0ce17c54e7,TRK,PONU7950356,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Actual stuffing date",2021-04-17,A/S
NULL,EPIRCHNNBO207460,2021-06-13,"FIVE STAR","FIVE STAR",IMPORT,IH+CCD,CY,DRY,OTH,,4,ELECTRONICS,2021-05-25,KWSWKTM,SHUWAIKH,INDIA,0000-00-00,VIKWI0000785,,0000-00-00,52f4582c-b8cc-4283-a6c9-8c9bb0d21e84,CLR,NULL,NULL,"SERVICE WAREHOUSE",,,2021-05-17,0,D01,"D/O collection date",2021-05-17,
NULL,912432835,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-05-29,SAJED,JEDDAH,USA,2021-05-19,,,2021-05-19,53268c15-0ceb-4b0c-a6a0-4c77e45bc4a0,TRK,CADU3002654,DRY,"AL ZAFER",JEDDAH,YANBU,2021-05-20,0,D01,"Containers pullout from terminal (Date)",2021-05-19,C
NULL,912432835,2021-06-13,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,2,Glass,2021-05-29,SAJED,JEDDAH,USA,2021-05-19,,,2021-05-19,53268c15-0ceb-4b0c-a6a0-4c77e45bc4a0,TRK,SUDU2842141,DRY,"AL ZAFER",JEDDAH,YANBU,2021-05-20,0,D01,"Actual Gate-in date",2021-05-18,AG
NULL,912530577,2021-06-28,"MALEK ALBUSTAN CO","MALEK ALBUSTAN CO",IMPORT,IH+CCD,CY,REEF,MSL,,2,ONION,2021-06-18,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000836,5614126377,0000-00-00,53918364-76d0-48d9-b3d6-6359445f71ae,CLR,NULL,NULL,SWC,,,2021-06-16,0,D01,"Customs file submission date",2021-06-18,
NULL,912530577,2021-06-28,"MALEK ALBUSTAN CO","MALEK ALBUSTAN CO",IMPORT,IH+CCD,CY,REEF,MSL,,2,ONION,2021-06-18,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000836,5614126377,0000-00-00,53918364-76d0-48d9-b3d6-6359445f71ae,CLR,NULL,NULL,SWC,,,2021-06-16,0,D01,"Shipment ready or on-hold",2021-06-20,
NULL,211137753,2021-06-27,"AL SEEDAWI SWEETS FACTORIES CO","AL SEEDAWI SWEETS FACTORIES CO",EXPORT,IH+CCO,CY,DRY,MSL,,2,SWEETS,2021-06-06,KWSWKTM,SHUWAIKH,SUDAN,0000-00-00,VEKWI0000060,5614126330,0000-00-00,5392b986-3bf3-4600-819a-94a0f11e6a7c,CLR,NULL,NULL,SWC,,,2021-06-03,0,D01,"Shipment ready or on-hold",2021-06-03,
NULL,608374248,2021-06-16,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GUATEMALA/122E",7,PAPER,2021-06-13,SAJED,JEDDAH,FIKTK,2021-06-15,,,0000-00-00,5408d50a-947e-4da9-aa64-93586ff55594,TRK,MRKU5482017,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-13,0,D01,"Shipment pullout date",2021-06-14,P/O
NULL,608374248,2021-06-16,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GUATEMALA/122E",7,PAPER,2021-06-13,SAJED,JEDDAH,FIKTK,2021-06-15,,,0000-00-00,5408d50a-947e-4da9-aa64-93586ff55594,TRK,MSKU1849765,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-13,0,D01,"Shipment pullout date",2021-06-14,P/O
NULL,608374248,2021-06-16,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GUATEMALA/122E",7,PAPER,2021-06-13,SAJED,JEDDAH,FIKTK,2021-06-15,,,0000-00-00,5408d50a-947e-4da9-aa64-93586ff55594,TRK,SUDU5796498,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-13,0,D01,"Post shipment document upload date",2021-06-16,EL/R
NULL,608374248,2021-06-16,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GUATEMALA/122E",7,PAPER,2021-06-13,SAJED,JEDDAH,FIKTK,2021-06-15,,,0000-00-00,5408d50a-947e-4da9-aa64-93586ff55594,TRK,MRKU5482017,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-13,0,D01,"Post shipment document upload date",2021-06-16,EL/R
NULL,608374248,2021-06-16,"TETRA PAK MANUFACTURING LTD","TETRA PAK MANUFACTURING LTD",IMPORT,IH+CCD,SD,DRY,MSL,"MAERSK GUATEMALA/122E",7,PAPER,2021-06-13,SAJED,JEDDAH,FIKTK,2021-06-15,,,0000-00-00,5408d50a-947e-4da9-aa64-93586ff55594,TRK,MSKU1121980,DRY,"LEASED TRUCK",JEDDAH,JEDDAH,2021-06-13,0,D01,"Actual Delivery Date",2021-06-16,ADD
NULL,"MEDUG4350302 ",2021-06-26,"ASTRA POLYMER COMPOUNDING","ASTRA POLYMER COMPOUNDING",IMPORT,IH+CCD,CY,DRY,MLL,MSC,1,"CARBON BLACK",2021-06-20,SAKAP,RABIGH,NETHERLAND,0000-00-00,VIRIA0005782,,0000-00-00,54fb33de-c222-48da-bc2e-88ef81039d2a,CLR,NULL,NULL,"AL WARED AL BAHRI",,,2021-06-20,0,D01,"Docs received date",2021-06-20,
NULL,912423908,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,6,Glass,2021-06-14,SAJED,JEDDAH,IRELAND,2021-05-19,,,2021-05-19,5514dcc2-f08c-4d28-9671-bdd1dc580697,TRK,TRIU0318355,Dry,"AL ZAFER",JEDDAH,YANBU,2021-05-19,0,D01,"Actual Gate-in date",2021-05-31,A/G
NULL,912423908,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,6,Glass,2021-06-14,SAJED,JEDDAH,IRELAND,2021-05-19,,,2021-05-19,5514dcc2-f08c-4d28-9671-bdd1dc580697,TRK,TRIU0318355,Dry,"AL ZAFER",JEDDAH,YANBU,2021-05-19,0,D01,"Manifest/Bayan received date",2021-05-31,M/R
NULL,912423908,2021-06-26,"OBEIKAN GLASS COMPANY","OBEIKAN GLASS COMPANY",EXPORT,IH+CCO,SD,DRY,MSL,,6,Glass,2021-06-14,SAJED,JEDDAH,IRELAND,2021-05-19,,,2021-05-19,5514dcc2-f08c-4d28-9671-bdd1dc580697,TRK,MAEU4654028,Dry,"AL ZAFER",JEDDAH,YANBU,2021-05-19,0,D01,"Manifest/Bayan received date",2021-05-31,M/R
NULL,HLCUVA3210406232,2021-06-10,"GULF GLASS","GULF GLASS",IMPORT,IH+CCD,CY,DRY,"Hapag Lloy",,10,GLASS,2021-05-29,KWSAATM,SHUWAIKH,"SANTOS ",0000-00-00,VIKWI0000806,5614126331,0000-00-00,5601fd84-1ca6-4001-8558-e1a315ab9ac9,CLR,NULL,NULL,SWC,,,2021-05-29,0,D01,"Ready for duty payment (Date)",2021-05-24,
NULL,208715825,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"CAP SAN TAINARO/116W",6,"PLASTIC ",2021-05-08,SAJED,JEDDAH,TGLFW,2021-04-28,,,2021-04-12,561021f6-8f2d-437f-bf94-08536a39f571,TRK,MRKU3031890,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Actual stuffing date",2021-04-13,A/S
NULL,208715825,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"CAP SAN TAINARO/116W",6,"PLASTIC ",2021-05-08,SAJED,JEDDAH,TGLFW,2021-04-28,,,2021-04-12,561021f6-8f2d-437f-bf94-08536a39f571,TRK,MSKU8927704,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Actual Gate-in date",2021-04-29,A/G
NULL,208715825,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"CAP SAN TAINARO/116W",6,"PLASTIC ",2021-05-08,SAJED,JEDDAH,TGLFW,2021-04-28,,,2021-04-12,561021f6-8f2d-437f-bf94-08536a39f571,TRK,MRKU4280665,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Containers pullout from terminal (Date)",2021-04-13,P/O
NULL,208715825,2021-06-12,"GAP POLYMERS","GAP POLYMERS",EXPORT,IH,SD,DRY,MSL,"CAP SAN TAINARO/116W",6,"PLASTIC ",2021-05-08,SAJED,JEDDAH,TGLFW,2021-04-28,,,2021-04-12,561021f6-8f2d-437f-bf94-08536a39f571,TRK,MRKU4280665,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-21,0,D01,"Actual stuffing date",2021-04-13,A/S
NULL,210279609,2021-06-12,"SAUDI GERMAN CO FOR NON WOVEN PROD","INDEVCO FOR INDUSTRIAL DEVELOPMENT",EXPORT,IH+CCO,SD,DRY,MSL,"MAERSK KIMI / 116W",4,PAPER,2021-05-10,SAJED,DAMMAM,LBBUU,2021-05-05,,,2021-04-21,562bb8f3-f076-4116-9b64-4f573a3d8e01,TRK,TRLU7301322,DRY,TRELLA,JEDDAH,JEDDAH,2021-04-22,0,D01,"Actual stuffing date",2021-04-25,A/S
NULL,210266152,2021-06-07,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,CMA,,8,TIMBER,2021-05-30,JEDDAH,JEDDAH,SLOVENIA,2021-06-02,,,0000-00-00,56862871-f68d-4b5f-89f5-07e96d7aa352,TRK,MRKU3201825,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-02,0,D01,"Empty return date",0000-00-00,
NULL,210266152,2021-06-07,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,CMA,,8,TIMBER,2021-05-30,JEDDAH,JEDDAH,SLOVENIA,2021-06-02,,,0000-00-00,56862871-f68d-4b5f-89f5-07e96d7aa352,TRK,HASU4281366,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-02,0,D01,"Empty return date",0000-00-00,
NULL,210266152,2021-06-07,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,CMA,,8,TIMBER,2021-05-30,JEDDAH,JEDDAH,SLOVENIA,2021-06-02,,,0000-00-00,56862871-f68d-4b5f-89f5-07e96d7aa352,TRK,MSKU9299768,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-02,0,D01,"Actual Delivery Date",2021-06-02,ADD
NULL,210266152,2021-06-07,"MADAR TRADING","MADAR TRADING",IMPORT,IH,SD,DRY,CMA,,8,TIMBER,2021-05-30,JEDDAH,JEDDAH,SLOVENIA,2021-06-02,,,0000-00-00,56862871-f68d-4b5f-89f5-07e96d7aa352,TRK,MRSU3411300,DRY,SBT-LEASED,JEDDAH,JEDDAH,2021-06-02,0,D01,"Empty return date",0000-00-00,
NULL,210175929,2021-06-13,,"SIG COMBIBLOC OBEIKAN CO LTD",EXPORT,IH+CCO,SD,DRY,MSL,,4,,2021-05-14,"JEDDAH RED SEA GATEWAY TERMINAL",RIAYDH,Algeria,2021-05-15,,,2021-05-01,56d4ea7b-c407-48a2-909a-6ebc8094795e,TRK,SUDU8983424,DRY,KTS,RIYADH,JEDDAH,2021-05-04,0,D01,"Actual stuffing date",2021-05-09,A/S
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,CNIU1207603,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Post shipment document upload date",0000-00-00,
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,MRKU9475417,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Shipment pullout date",2021-05-18,P/O
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,MSKU7857644,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Shipment pullout date",2021-05-18,P/O
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,MSKU5115395,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Actual Delivery Date",2021-05-19,ADD
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,BSIU2050029,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Empty return date",2021-05-19,E/R
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,PONU2096162,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Shipment pullout date",2021-05-18,P/O
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,MSKU5136248,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Shipment pullout date",2021-05-18,P/O
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,TEMU3938413,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Actual Delivery Date",2021-05-19,ADD
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,SUDU1949916,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Actual Delivery Date",2021-05-19,ADD
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,TEMU5475128,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Actual Delivery Date",2021-05-19,ADD
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,PONU2096162,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Post shipment document upload date",0000-00-00,
NULL,209925624,2021-06-08,"UNITED GULF CONSTRUCTION CO WLL","UNITED GULF CONSTRUCTION CO WLL",IMPORT,IH+CCD,CY,REEF,MLL,,30,STEEL,2021-05-06,KWSWKTM,SHUWAIKH,INCCUTR,0000-00-00,VIKWI0000777,5614126289,0000-00-00,56fab691-db1c-417e-9837-577796f9e470,TRK,TGHU0969639,DRY,SWC,KWSWKTM,KWSWK,2021-05-10,0,D01,"Empty return date",2021-05-19,E/R
NULL,912474921,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",9,"SODIUM METHYLATE SOLUTION",2021-06-12,,,,2021-06-06,,,2021-05-30,58182bb4-fd96-4e52-b185-12f340be8f25,TRK,HOTU1600668,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,"Containers pullout from terminal (Date)",2021-06-06,P/O
NULL,912474921,2021-06-16,"GERMAN SAUDI INDUSTRIAL CO","GERMAN SAUDI INDUSTRIAL CO",EXPORT,IH+CCO,SD,DRY,MSL,"CAP SAN TAINARO / 123W",9,"SODIUM METHYLATE SOLUTION",2021-06-12,,,,2021-06-06,,,2021-05-30,58182bb4-fd96-4e52-b185-12f340be8f25,TRK,HOTU1616324,TANK,"AWAD JARALLAH AL QAHTANI",DAMMAM,DAMMAM,2021-06-01,0,D01,"Actual Gate-in date",2021-06-07,A/G
